image,prompt,path
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/000336.png,Add a bag,000336_bag.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/000336.png,Add a cushion,000336_cushion.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/000336.png,Add a shoes,000336_shoes.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/000336.png,Add a pencil,000336_pencil.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/000336.png,Add a cat,000336_cat.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/000336.png,Add a computer,000336_computer.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/000350.png,Add a vase,000350_vase.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/000350.png,Add a stool,000350_stool.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/000350.png,Add a painting,000350_painting.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/000350.png,Add a book,000350_book.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/000350.png,Add a bag,000350_bag.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/000350.png,Add a cushion,000350_cushion.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/000350.png,Add a shoes,000350_shoes.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/000350.png,Add a cat,000350_cat.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/000350.png,Add a computer,000350_computer.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/000357.png,Add a cup,000357_cup.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/000357.png,Add a stool,000357_stool.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/000357.png,Add a painting,000357_painting.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/000357.png,Add a bag,000357_bag.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/000357.png,Add a cushion,000357_cushion.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/000357.png,Add a shoes,000357_shoes.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/000357.png,Add a cat,000357_cat.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/000364.png,Add a vase,000364_vase.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/000364.png,Add a stool,000364_stool.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/000364.png,Add a painting,000364_painting.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/000364.png,Add a lamp,000364_lamp.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/000364.png,Add a book,000364_book.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/000364.png,Add a bag,000364_bag.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/000364.png,Add a cushion,000364_cushion.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/000364.png,Add a shoes,000364_shoes.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/000364.png,Add a cat,000364_cat.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/000399.png,Add a stool,000399_stool.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/000399.png,Add a painting,000399_painting.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/000399.png,Add a lamp,000399_lamp.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/000399.png,Add a book,000399_book.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/000399.png,Add a bag,000399_bag.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/000399.png,Add a cushion,000399_cushion.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/000399.png,Add a shoes,000399_shoes.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/000399.png,Add a cat,000399_cat.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/000420.png,Add a cup,000420_cup.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/000420.png,Add a plate,000420_plate.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/000420.png,Add a vase,000420_vase.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/000420.png,Add a stool,000420_stool.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/000420.png,Add a painting,000420_painting.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/000420.png,Add a lamp,000420_lamp.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/000420.png,Add a book,000420_book.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/000420.png,Add a bag,000420_bag.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/000420.png,Add a cushion,000420_cushion.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/000420.png,Add a shoes,000420_shoes.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/000420.png,Add a pencil,000420_pencil.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/000420.png,Add a cat,000420_cat.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/000420.png,Add a computer,000420_computer.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/000427.png,Add a stool,000427_stool.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/000427.png,Add a painting,000427_painting.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/000427.png,Add a lamp,000427_lamp.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/000427.png,Add a book,000427_book.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/000427.png,Add a bag,000427_bag.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/000427.png,Add a cushion,000427_cushion.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/000427.png,Add a shoes,000427_shoes.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/000427.png,Add a cat,000427_cat.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/000448.png,Add a apple,000448_apple.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/000448.png,Add a cake,000448_cake.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/000448.png,Add a cup,000448_cup.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/000448.png,Add a plate,000448_plate.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/000448.png,Add a vase,000448_vase.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/000448.png,Add a stool,000448_stool.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/000448.png,Add a painting,000448_painting.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/000448.png,Add a lamp,000448_lamp.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/000448.png,Add a book,000448_book.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/000448.png,Add a bag,000448_bag.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/000448.png,Add a shoes,000448_shoes.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/000448.png,Add a cat,000448_cat.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/000448.png,Add a computer,000448_computer.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/000455.png,Add a cup,000455_cup.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/000455.png,Add a plate,000455_plate.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/000455.png,Add a vase,000455_vase.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/000455.png,Add a stool,000455_stool.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/000455.png,Add a painting,000455_painting.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/000455.png,Add a lamp,000455_lamp.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/000455.png,Add a book,000455_book.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/000455.png,Add a bag,000455_bag.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/000455.png,Add a cushion,000455_cushion.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/000455.png,Add a shoes,000455_shoes.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/000455.png,Add a pencil,000455_pencil.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/000455.png,Add a cat,000455_cat.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/000455.png,Add a computer,000455_computer.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/000462.png,Add a cake,000462_cake.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/000462.png,Add a cup,000462_cup.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/000462.png,Add a plate,000462_plate.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/000462.png,Add a vase,000462_vase.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/000462.png,Add a stool,000462_stool.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/000462.png,Add a painting,000462_painting.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/000462.png,Add a book,000462_book.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/000462.png,Add a bag,000462_bag.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/000462.png,Add a cushion,000462_cushion.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/000462.png,Add a shoes,000462_shoes.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/000462.png,Add a pencil,000462_pencil.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/000462.png,Add a cat,000462_cat.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/000462.png,Add a computer,000462_computer.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/000476.png,Add a vase,000476_vase.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/000476.png,Add a painting,000476_painting.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/000476.png,Add a lamp,000476_lamp.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/000476.png,Add a book,000476_book.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/000476.png,Add a bag,000476_bag.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/000476.png,Add a cushion,000476_cushion.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/000553.png,Add a cup,000553_cup.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/000553.png,Add a vase,000553_vase.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/000553.png,Add a stool,000553_stool.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/000553.png,Add a painting,000553_painting.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/000553.png,Add a book,000553_book.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/000553.png,Add a bag,000553_bag.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/000553.png,Add a cushion,000553_cushion.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/000553.png,Add a shoes,000553_shoes.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/000553.png,Add a pencil,000553_pencil.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/000553.png,Add a cat,000553_cat.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/000553.png,Add a computer,000553_computer.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/000560.png,Add a cake,000560_cake.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/000560.png,Add a cup,000560_cup.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/000560.png,Add a plate,000560_plate.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/000560.png,Add a painting,000560_painting.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/000560.png,Add a book,000560_book.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/000560.png,Add a computer,000560_computer.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/000574.png,Add a cup,000574_cup.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/000574.png,Add a plate,000574_plate.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/000574.png,Add a painting,000574_painting.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/000588.png,Add a apple,000588_apple.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/000588.png,Add a cake,000588_cake.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/000588.png,Add a cup,000588_cup.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/000588.png,Add a plate,000588_plate.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/000588.png,Add a vase,000588_vase.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/000588.png,Add a stool,000588_stool.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/000588.png,Add a painting,000588_painting.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/000588.png,Add a lamp,000588_lamp.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/000588.png,Add a book,000588_book.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/000588.png,Add a bag,000588_bag.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/000588.png,Add a cushion,000588_cushion.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/000588.png,Add a shoes,000588_shoes.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/000588.png,Add a pencil,000588_pencil.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/000588.png,Add a cat,000588_cat.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/000602.png,Add a stool,000602_stool.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/000602.png,Add a painting,000602_painting.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/000602.png,Add a bag,000602_bag.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/000602.png,Add a shoes,000602_shoes.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/000602.png,Add a cat,000602_cat.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/000749.png,Add a apple,000749_apple.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/000749.png,Add a cake,000749_cake.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/000749.png,Add a cup,000749_cup.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/000749.png,Add a plate,000749_plate.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/000749.png,Add a vase,000749_vase.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/000749.png,Add a stool,000749_stool.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/000749.png,Add a lamp,000749_lamp.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/000749.png,Add a book,000749_book.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/000749.png,Add a bag,000749_bag.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/000749.png,Add a cushion,000749_cushion.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/000749.png,Add a shoes,000749_shoes.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/000749.png,Add a pencil,000749_pencil.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/000749.png,Add a computer,000749_computer.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/000756.png,Add a apple,000756_apple.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/000756.png,Add a cake,000756_cake.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/000756.png,Add a cup,000756_cup.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/000756.png,Add a plate,000756_plate.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/000756.png,Add a stool,000756_stool.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/000756.png,Add a book,000756_book.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/000756.png,Add a shoes,000756_shoes.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/000756.png,Add a cat,000756_cat.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/000756.png,Add a computer,000756_computer.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/000777.png,Add a apple,000777_apple.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/000777.png,Add a cake,000777_cake.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/000777.png,Add a cup,000777_cup.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/000777.png,Add a plate,000777_plate.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/000777.png,Add a stool,000777_stool.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/000777.png,Add a book,000777_book.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/000777.png,Add a bag,000777_bag.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/000777.png,Add a shoes,000777_shoes.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/000777.png,Add a cat,000777_cat.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/000777.png,Add a computer,000777_computer.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/000784.png,Add a apple,000784_apple.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/000784.png,Add a cake,000784_cake.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/000784.png,Add a cup,000784_cup.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/000784.png,Add a plate,000784_plate.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/000784.png,Add a stool,000784_stool.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/000784.png,Add a painting,000784_painting.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/000784.png,Add a book,000784_book.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/000784.png,Add a bag,000784_bag.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/000784.png,Add a shoes,000784_shoes.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/000784.png,Add a cat,000784_cat.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/000805.png,Add a apple,000805_apple.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/000805.png,Add a cake,000805_cake.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/000805.png,Add a cup,000805_cup.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/000805.png,Add a plate,000805_plate.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/000805.png,Add a vase,000805_vase.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/000805.png,Add a stool,000805_stool.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/000805.png,Add a painting,000805_painting.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/000805.png,Add a book,000805_book.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/000805.png,Add a bag,000805_bag.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/000805.png,Add a cushion,000805_cushion.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/000805.png,Add a shoes,000805_shoes.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/000805.png,Add a pencil,000805_pencil.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/000805.png,Add a cat,000805_cat.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/000805.png,Add a computer,000805_computer.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/000812.png,Add a apple,000812_apple.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/000812.png,Add a cake,000812_cake.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/000812.png,Add a cup,000812_cup.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/000812.png,Add a plate,000812_plate.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/000812.png,Add a vase,000812_vase.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/000812.png,Add a stool,000812_stool.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/000812.png,Add a book,000812_book.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/000812.png,Add a shoes,000812_shoes.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/000812.png,Add a computer,000812_computer.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/000826.png,Add a cake,000826_cake.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/000826.png,Add a cup,000826_cup.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/000826.png,Add a plate,000826_plate.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/000826.png,Add a stool,000826_stool.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/000826.png,Add a lamp,000826_lamp.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/000826.png,Add a book,000826_book.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/000826.png,Add a bag,000826_bag.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/000826.png,Add a shoes,000826_shoes.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/000826.png,Add a cat,000826_cat.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/000826.png,Add a computer,000826_computer.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/000847.png,Add a apple,000847_apple.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/000847.png,Add a cake,000847_cake.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/000847.png,Add a cup,000847_cup.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/000847.png,Add a plate,000847_plate.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/000847.png,Add a vase,000847_vase.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/000847.png,Add a stool,000847_stool.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/000847.png,Add a painting,000847_painting.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/000847.png,Add a lamp,000847_lamp.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/000847.png,Add a book,000847_book.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/000847.png,Add a bag,000847_bag.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/000847.png,Add a shoes,000847_shoes.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/000847.png,Add a pencil,000847_pencil.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/000847.png,Add a cat,000847_cat.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/000847.png,Add a computer,000847_computer.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/000854.png,Add a apple,000854_apple.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/000854.png,Add a cake,000854_cake.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/000854.png,Add a cup,000854_cup.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/000854.png,Add a plate,000854_plate.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/000854.png,Add a vase,000854_vase.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/000854.png,Add a stool,000854_stool.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/000854.png,Add a lamp,000854_lamp.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/000854.png,Add a book,000854_book.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/000854.png,Add a bag,000854_bag.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/000854.png,Add a shoes,000854_shoes.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/000854.png,Add a pencil,000854_pencil.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/000854.png,Add a cat,000854_cat.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/000854.png,Add a computer,000854_computer.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/000868.png,Add a apple,000868_apple.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/000868.png,Add a cake,000868_cake.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/000868.png,Add a cup,000868_cup.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/000868.png,Add a plate,000868_plate.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/000868.png,Add a vase,000868_vase.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/000868.png,Add a stool,000868_stool.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/000868.png,Add a lamp,000868_lamp.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/000868.png,Add a book,000868_book.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/000868.png,Add a bag,000868_bag.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/000868.png,Add a shoes,000868_shoes.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/000868.png,Add a pencil,000868_pencil.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/000868.png,Add a cat,000868_cat.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/000868.png,Add a computer,000868_computer.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/000875.png,Add a apple,000875_apple.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/000875.png,Add a cake,000875_cake.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/000875.png,Add a cup,000875_cup.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/000875.png,Add a plate,000875_plate.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/000875.png,Add a vase,000875_vase.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/000875.png,Add a stool,000875_stool.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/000875.png,Add a painting,000875_painting.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/000875.png,Add a lamp,000875_lamp.png
